Year,Discipline,Segment,Rank,Skater_Name,Nation,Element_Number,Element_Name,Element_Type,GOE_Base,Info_Column,Second_Half,Base_Value,GOE,J1,J2,J3,J4,J5,J6,J7,J8,J9,GOE_Mid7_Avg,Element_Score,Total_Segment_Score,Total_Element_Score,Total_Component_Score,Total_Deductions
2023,W,Short,24,Alexandra FEIGIN,BUL,1,3Tq+3Tq,jump,4.2,q,False,8.4,-1.2,-2.0,-2.0,-3.0,-3.0,-4.0,-3.0,-3.0,-2.0,-4.0,-2.857142857142857,7.2,54.65,30.18,24.47,0.0
2023,W,Short,24,Alexandra FEIGIN,BUL,2,3Lo,jump,4.9,,False,4.9,0.7,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.4285714285714286,5.6,54.65,30.18,24.47,0.0
2023,W,Short,24,Alexandra FEIGIN,BUL,3,FCSp4,spin,3.2,,False,3.2,0.37,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.1428571428571428,3.57,54.65,30.18,24.47,0.0
2023,W,Short,24,Alexandra FEIGIN,BUL,4,2A,jump,3.3,,True,3.63,0.38,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.1428571428571428,4.01,54.65,30.18,24.47,0.0
2023,W,Short,24,Alexandra FEIGIN,BUL,5,CCoSp4,spin,3.5,,False,3.5,0.15,1.0,1.0,0.0,-1.0,1.0,-2.0,1.0,0.0,2.0,0.4285714285714285,3.65,54.65,30.18,24.47,0.0
2023,W,Short,24,Alexandra FEIGIN,BUL,6,StSq3,step,3.3,,False,3.3,0.14,0.0,1.0,-1.0,1.0,1.0,-2.0,0.0,1.0,1.0,0.4285714285714285,3.44,54.65,30.18,24.47,0.0
2023,W,Short,24,Alexandra FEIGIN,BUL,7,LSp3,spin,2.4,,False,2.4,0.31,1.0,2.0,2.0,2.0,2.0,-1.0,0.0,0.0,2.0,1.2857142857142858,2.71,54.65,30.18,24.47,0.0
2023,W,Short,25,Lorine SCHILD,FRA,1,3Lz+3T,jump,5.9,,False,10.1,-1.18,-2.0,-2.0,-2.0,-2.0,-2.0,-4.0,-2.0,-2.0,-2.0,-2.0,8.92,54.35,30.84,23.51,0.0
2023,W,Short,25,Lorine SCHILD,FRA,2,3Lo,jump,4.9,,False,4.9,0.63,2.0,2.0,1.0,1.0,1.0,-1.0,1.0,1.0,2.0,1.2857142857142858,5.53,54.35,30.84,23.51,0.0
2023,W,Short,25,Lorine SCHILD,FRA,3,FCSp3,spin,2.8,,False,2.8,0.2,1.0,1.0,-2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.7142857142857143,3.0,54.35,30.84,23.51,0.0
2023,W,Short,25,Lorine SCHILD,FRA,4,StSq2,step,2.6,,False,2.6,0.15,1.0,1.0,-2.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.5714285714285714,2.75,54.35,30.84,23.51,0.0
2023,W,Short,25,Lorine SCHILD,FRA,5,CCoSp4,spin,3.5,,False,3.5,0.25,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.7142857142857143,3.75,54.35,30.84,23.51,0.0
2023,W,Short,25,Lorine SCHILD,FRA,6,2A,jump,3.3,,True,3.63,0.33,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.96,54.35,30.84,23.51,0.0
2023,W,Short,25,Lorine SCHILD,FRA,7,LSp4,spin,2.7,,False,2.7,0.23,2.0,1.0,0.0,1.0,-1.0,-2.0,2.0,1.0,2.0,0.8571428571428571,2.93,54.35,30.84,23.51,0.0
2023,W,Short,26,Jade HOVINE,BEL,1,3Lzq+2T,jump,5.9,q,False,7.2,-0.67,-1.0,-1.0,-1.0,-1.0,-2.0,0.0,-1.0,-1.0,-2.0,-1.1428571428571428,6.53,54.1,30.87,23.23,0.0
2023,W,Short,26,Jade HOVINE,BEL,2,3Lo,jump,4.9,,False,4.9,0.14,0.0,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,0.0,0.2857142857142857,5.04,54.1,30.87,23.23,0.0
2023,W,Short,26,Jade HOVINE,BEL,3,FCSp4,spin,3.2,,False,3.2,0.73,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.2857142857142856,3.93,54.1,30.87,23.23,0.0
2023,W,Short,26,Jade HOVINE,BEL,4,2A,jump,3.3,,True,3.63,0.05,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,3.68,54.1,30.87,23.23,0.0
2023,W,Short,26,Jade HOVINE,BEL,5,LSp4,spin,2.7,,False,2.7,0.27,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.97,54.1,30.87,23.23,0.0
2023,W,Short,26,Jade HOVINE,BEL,6,StSq4,step,3.9,,False,3.9,0.67,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.7142857142857142,4.57,54.1,30.87,23.23,0.0
2023,W,Short,26,Jade HOVINE,BEL,7,CCoSp4,spin,3.5,,False,3.5,0.65,2.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.8571428571428568,4.15,54.1,30.87,23.23,0.0
2023,W,Short,27,Kristen SPOURS,GBR,1,2A,jump,3.3,,False,3.3,0.19,1.0,0.0,-1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.5714285714285714,3.49,53.38,29.92,23.46,0.0
2023,W,Short,27,Kristen SPOURS,GBR,2,3F+2T,jump,5.3,,False,6.6,0.45,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.8571428571428571,7.05,53.38,29.92,23.46,0.0
2023,W,Short,27,Kristen SPOURS,GBR,3,FCSp4,spin,3.2,,False,3.2,0.18,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.5714285714285714,3.38,53.38,29.92,23.46,0.0
2023,W,Short,27,Kristen SPOURS,GBR,4,3Lo,jump,4.9,,True,5.39,-0.7,-1.0,-2.0,-3.0,-1.0,-1.0,-2.0,-2.0,-1.0,-1.0,-1.4285714285714286,4.69,53.38,29.92,23.46,0.0
2023,W,Short,27,Kristen SPOURS,GBR,5,CCoSp4,spin,3.5,,False,3.5,0.2,1.0,0.0,-2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5714285714285714,3.7,53.38,29.92,23.46,0.0
2023,W,Short,27,Kristen SPOURS,GBR,6,StSq4,step,3.9,,False,3.9,0.67,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.7142857142857142,4.57,53.38,29.92,23.46,0.0
2023,W,Short,27,Kristen SPOURS,GBR,7,SSp4,spin,2.5,,False,2.5,0.54,2.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.142857142857143,3.04,53.38,29.92,23.46,0.0
2023,W,Short,28,Ema DOBOSZOVA,SVK,1,3S<+3T,jump,4.3,<,False,7.64,-0.54,-1.0,-1.0,0.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0,-1.2857142857142858,7.1,53.01,30.64,22.37,0.0
2023,W,Short,28,Ema DOBOSZOVA,SVK,2,3F,jump,5.3,,False,5.3,0.23,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4285714285714285,5.53,53.01,30.64,22.37,0.0
2023,W,Short,28,Ema DOBOSZOVA,SVK,3,FCSp4,spin,3.2,,False,3.2,0.27,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8571428571428571,3.47,53.01,30.64,22.37,0.0
2023,W,Short,28,Ema DOBOSZOVA,SVK,4,2A,jump,3.3,,True,3.63,0.47,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.4285714285714286,4.1,53.01,30.64,22.37,0.0
2023,W,Short,28,Ema DOBOSZOVA,SVK,5,StSq3,step,3.3,,False,3.3,0.42,2.0,2.0,-2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.2857142857142858,3.72,53.01,30.64,22.37,0.0
2023,W,Short,28,Ema DOBOSZOVA,SVK,6,SSp4,spin,2.5,,False,2.5,0.57,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.2857142857142856,3.07,53.01,30.64,22.37,0.0
2023,W,Short,28,Ema DOBOSZOVA,SVK,7,CCoSp4,spin,3.5,,False,3.5,0.15,1.0,2.0,-1.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.4285714285714285,3.65,53.01,30.64,22.37,0.0
2023,W,Short,29,Kristina ISAEV,GER,1,3T+3T<,jump,4.2,<,False,7.56,-0.96,-3.0,-2.0,-2.0,-3.0,-2.0,-1.0,-3.0,-2.0,-2.0,-2.2857142857142856,6.6,52.93,28.89,24.04,0.0
2023,W,Short,29,Kristina ISAEV,GER,2,3Fq,jump,5.3,q,False,5.3,-0.91,-1.0,-1.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-1.7142857142857142,4.39,52.93,28.89,24.04,0.0
2023,W,Short,29,Kristina ISAEV,GER,3,FSSp4,spin,3.0,,False,3.0,0.47,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.5714285714285714,3.47,52.93,28.89,24.04,0.0
2023,W,Short,29,Kristina ISAEV,GER,4,2A,jump,3.3,,True,3.63,0.38,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1428571428571428,4.01,52.93,28.89,24.04,0.0
2023,W,Short,29,Kristina ISAEV,GER,5,LSp4,spin,2.7,,False,2.7,0.15,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,2.85,52.93,28.89,24.04,0.0
2023,W,Short,29,Kristina ISAEV,GER,6,StSq3,step,3.3,,False,3.3,0.52,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.5714285714285714,3.82,52.93,28.89,24.04,0.0
2023,W,Short,29,Kristina ISAEV,GER,7,CCoSp4,spin,3.5,,False,3.5,0.25,2.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,2.0,0.7142857142857143,3.75,52.93,28.89,24.04,0.0
2023,W,Short,30,Anastasia GRACHEVA,MDA,1,3F+2T,jump,5.3,,False,6.6,0.23,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,6.83,50.55,30.65,19.9,0.0
2023,W,Short,30,Anastasia GRACHEVA,MDA,2,2A,jump,3.3,,False,3.3,0.42,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.2857142857142858,3.72,50.55,30.65,19.9,0.0
2023,W,Short,30,Anastasia GRACHEVA,MDA,3,FCSp4,spin,3.2,,False,3.2,0.23,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.7142857142857143,3.43,50.55,30.65,19.9,0.0
2023,W,Short,30,Anastasia GRACHEVA,MDA,4,3Lz,jump,5.9,,True,6.49,0.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8571428571428571,7.0,50.55,30.65,19.9,0.0
2023,W,Short,30,Anastasia GRACHEVA,MDA,5,SSp4,spin,2.5,,False,2.5,-0.07,0.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-0.2857142857142857,2.43,50.55,30.65,19.9,0.0
2023,W,Short,30,Anastasia GRACHEVA,MDA,6,StSq3,step,3.3,,False,3.3,0.24,2.0,0.0,-2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7142857142857143,3.54,50.55,30.65,19.9,0.0
2023,W,Short,30,Anastasia GRACHEVA,MDA,7,CCoSp4,spin,3.5,,False,3.5,0.2,1.0,1.0,-2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5714285714285714,3.7,50.55,30.65,19.9,0.0
2023,W,Short,31,Marilena KITROMILIS,CYP,1,3F,jump,5.3,,False,5.3,0.68,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.2857142857142858,5.98,48.92,25.89,24.03,-1.0
2023,W,Short,31,Marilena KITROMILIS,CYP,2,3Lz+3T<,jump,5.9,<,False,9.26,-1.18,-1.0,-1.0,-2.0,-2.0,-2.0,-3.0,-3.0,-2.0,-2.0,-2.0,8.08,48.92,25.89,24.03,-1.0
2023,W,Short,31,Marilena KITROMILIS,CYP,3,LSp3,spin,2.4,,False,2.4,0.45,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.8571428571428568,2.85,48.92,25.89,24.03,-1.0
2023,W,Short,31,Marilena KITROMILIS,CYP,4,1A*,jump,1.1,* F,False,0.0,0.0,,,,,,,,,,,0.0,48.92,25.89,24.03,-1.0
2023,W,Short,31,Marilena KITROMILIS,CYP,5,StSq3,step,3.3,,False,3.3,0.42,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.2857142857142858,3.72,48.92,25.89,24.03,-1.0
2023,W,Short,31,Marilena KITROMILIS,CYP,6,FCSp3,spin,2.8,,False,2.8,0.28,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.08,48.92,25.89,24.03,-1.0
2023,W,Short,31,Marilena KITROMILIS,CYP,7,CCoSp3V,spin,2.25,,False,2.25,-0.07,0.0,0.0,-2.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-0.2857142857142857,2.18,48.92,25.89,24.03,-1.0
2023,W,Short,32,Eliska BREZINOVA,CZE,1,3T<+2T,jump,4.2,<,False,4.66,-0.72,-2.0,-2.0,-2.0,-2.0,-2.0,-3.0,-3.0,-2.0,-2.0,-2.142857142857143,3.94,47.29,23.82,23.47,0.0
2023,W,Short,32,Eliska BREZINOVA,CZE,2,3Lz,jump,5.9,,False,5.9,-2.02,-4.0,-4.0,-3.0,-3.0,-3.0,-4.0,-4.0,-3.0,-2.0,-3.4285714285714284,3.88,47.29,23.82,23.47,0.0
2023,W,Short,32,Eliska BREZINOVA,CZE,3,FCSp4,spin,3.2,,False,3.2,0.55,2.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.7142857142857142,3.75,47.29,23.82,23.47,0.0
2023,W,Short,32,Eliska BREZINOVA,CZE,4,2A,jump,3.3,,True,3.63,-1.08,-3.0,-3.0,-4.0,-3.0,-3.0,-4.0,-4.0,-3.0,-3.0,-3.2857142857142856,2.55,47.29,23.82,23.47,0.0
2023,W,Short,32,Eliska BREZINOVA,CZE,5,CCoSp4,spin,3.5,,False,3.5,0.25,1.0,0.0,-3.0,-1.0,1.0,2.0,0.0,2.0,2.0,0.7142857142857143,3.75,47.29,23.82,23.47,0.0
2023,W,Short,32,Eliska BREZINOVA,CZE,6,StSq3,step,3.3,,False,3.3,0.52,1.0,1.0,-1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.5714285714285714,3.82,47.29,23.82,23.47,0.0
2023,W,Short,32,Eliska BREZINOVA,CZE,7,LSp3,spin,2.4,,False,2.4,-0.27,1.0,-1.0,-2.0,-1.0,-1.0,-3.0,-1.0,-1.0,-1.0,-1.1428571428571428,2.13,47.29,23.82,23.47,0.0
2023,W,Short,33,Dasa GRM,SLO,1,3F!q,jump,5.3,! F,False,5.3,-2.65,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,2.65,47.04,23.8,24.24,-1.0
2023,W,Short,33,Dasa GRM,SLO,2,3T+2T,jump,4.2,,False,5.5,-0.96,-3.0,-3.0,-1.0,-2.0,-2.0,-4.0,-2.0,-2.0,-2.0,-2.2857142857142856,4.54,47.04,23.8,24.24,-1.0
2023,W,Short,33,Dasa GRM,SLO,3,2A,jump,3.3,,False,3.3,0.24,2.0,1.0,0.0,0.0,0.0,-1.0,1.0,2.0,1.0,0.7142857142857143,3.54,47.04,23.8,24.24,-1.0
2023,W,Short,33,Dasa GRM,SLO,4,FSSp4,spin,3.0,,False,3.0,0.17,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,0.5714285714285714,3.17,47.04,23.8,24.24,-1.0
2023,W,Short,33,Dasa GRM,SLO,5,CCoSp4,spin,3.5,,False,3.5,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,2.0,0.0,3.5,47.04,23.8,24.24,-1.0
2023,W,Short,33,Dasa GRM,SLO,6,StSq3,step,3.3,,False,3.3,0.24,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,2.0,2.0,0.7142857142857143,3.54,47.04,23.8,24.24,-1.0
2023,W,Short,33,Dasa GRM,SLO,7,CSp4,spin,2.6,,False,2.6,0.26,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.86,47.04,23.8,24.24,-1.0
2023,W,Short,34,Julia LANG,HUN,1,2F+3T<<,jump,4.2,<<,False,3.1,-0.57,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-4.0,-4.0,-3.0,-3.142857142857143,2.53,44.26,21.6,22.66,0.0
2023,W,Short,34,Julia LANG,HUN,2,3Lo<,jump,4.9,<,False,3.92,-0.78,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-3.0,-2.0,-2.0,-2.0,3.14,44.26,21.6,22.66,0.0
2023,W,Short,34,Julia LANG,HUN,3,FCSp4,spin,3.2,,False,3.2,0.37,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.1428571428571428,3.57,44.26,21.6,22.66,0.0
2023,W,Short,34,Julia LANG,HUN,4,2Aq,jump,3.3,q,True,3.63,-0.99,-2.0,-4.0,-3.0,-3.0,-2.0,-2.0,-4.0,-3.0,-4.0,-3.0,2.64,44.26,21.6,22.66,0.0
2023,W,Short,34,Julia LANG,HUN,5,StSq3,step,3.3,,False,3.3,0.57,2.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.7142857142857142,3.87,44.26,21.6,22.66,0.0
2023,W,Short,34,Julia LANG,HUN,6,CCoSp2,spin,2.5,,False,2.5,0.57,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.2857142857142856,3.07,44.26,21.6,22.66,0.0
2023,W,Short,34,Julia LANG,HUN,7,LSp3,spin,2.4,,False,2.4,0.38,1.0,2.0,2.0,-1.0,0.0,2.0,3.0,2.0,2.0,1.5714285714285714,2.78,44.26,21.6,22.66,0.0
2023,W,Short,35,Mia RISA GOMEZ,NOR,1,3T+3Tq,jump,4.2,q F,False,8.4,-2.1,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,6.3,43.54,23.64,20.9,-1.0
2023,W,Short,35,Mia RISA GOMEZ,NOR,2,3F,jump,5.3,,False,5.3,0.38,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7142857142857143,5.68,43.54,23.64,20.9,-1.0
2023,W,Short,35,Mia RISA GOMEZ,NOR,3,LSp2,spin,1.9,,False,1.9,-0.05,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,-0.2857142857142857,1.85,43.54,23.64,20.9,-1.0
2023,W,Short,35,Mia RISA GOMEZ,NOR,4,1A*,jump,1.1,*,True,0.0,0.0,,,,,,,,,,,0.0,43.54,23.64,20.9,-1.0
2023,W,Short,35,Mia RISA GOMEZ,NOR,5,StSq3,step,3.3,,False,3.3,0.24,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7142857142857143,3.54,43.54,23.64,20.9,-1.0
2023,W,Short,35,Mia RISA GOMEZ,NOR,6,FCSp4,spin,3.2,,False,3.2,0.46,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.4285714285714286,3.66,43.54,23.64,20.9,-1.0
2023,W,Short,35,Mia RISA GOMEZ,NOR,7,CCoSp2,spin,2.5,,False,2.5,0.11,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4285714285714285,2.61,43.54,23.64,20.9,-1.0
2024,M,Free,1,Ilia MALININ,USA,1,4A,jump,12.5,,False,12.5,3.93,3.0,1.0,4.0,2.0,3.0,3.0,4.0,3.0,5.0,3.142857142857143,16.43,227.79,137.18,90.61,0.0
2024,M,Free,1,Ilia MALININ,USA,2,4Lz,jump,11.5,,False,11.5,4.44,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.857142857142857,15.94,227.79,137.18,90.61,0.0
2024,M,Free,1,Ilia MALININ,USA,3,4Lo,jump,10.5,,False,10.5,2.7,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.571428571428572,13.2,227.79,137.18,90.61,0.0
2024,M,Free,1,Ilia MALININ,USA,4,4S,jump,9.7,,False,9.7,2.91,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,12.61,227.79,137.18,90.61,0.0
2024,M,Free,1,Ilia MALININ,USA,5,CCSp4,spin,3.2,,False,3.2,0.78,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,2.4285714285714284,3.98,227.79,137.18,90.61,0.0
2024,M,Free,1,Ilia MALININ,USA,6,StSq4,step,3.9,,False,3.9,1.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.571428571428572,4.9,227.79,137.18,90.61,0.0
2024,M,Free,1,Ilia MALININ,USA,7,4Lz+1Eu+3F,jump,11.5,,True,19.03,4.27,5.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,3.7142857142857135,23.3,227.79,137.18,90.61,0.0
2024,M,Free,1,Ilia MALININ,USA,8,4T+3T,jump,9.5,,True,15.07,2.17,3.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.2857142857142856,17.24,227.79,137.18,90.61,0.0
2024,M,Free,1,Ilia MALININ,USA,9,ChSq1,choreo,3.0,,False,3.0,1.29,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,2.571428571428572,4.29,227.79,137.18,90.61,0.0
2024,M,Free,1,Ilia MALININ,USA,10,3Lz+3A+SEQ,jump,8.0,,True,15.29,1.94,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.4285714285714284,17.23,227.79,137.18,90.61,0.0
2024,M,Free,1,Ilia MALININ,USA,11,FSSp3,spin,2.6,,False,2.6,0.56,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.142857142857143,3.16,227.79,137.18,90.61,0.0
2024,M,Free,1,Ilia MALININ,USA,12,CCoSp4,spin,3.5,,False,3.5,1.4,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.9,227.79,137.18,90.61,0.0
2024,M,Free,2,Adam SIAO HIM FA,FRA,1,4Lz,jump,11.5,,False,11.5,3.61,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.142857142857143,15.11,206.9,116.83,92.07,-2.0
2024,M,Free,2,Adam SIAO HIM FA,FRA,2,4T+3T,jump,9.5,,False,13.7,2.31,2.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.4285714285714284,16.01,206.9,116.83,92.07,-2.0
2024,M,Free,2,Adam SIAO HIM FA,FRA,3,3A+2A+SEQ,jump,8.0,,False,11.3,2.06,3.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,3.0,2.571428571428572,13.36,206.9,116.83,92.07,-2.0
2024,M,Free,2,Adam SIAO HIM FA,FRA,4,4S,jump,9.7,,False,9.7,3.19,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.2857142857142856,12.89,206.9,116.83,92.07,-2.0
2024,M,Free,2,Adam SIAO HIM FA,FRA,5,4T,jump,9.5,,True,10.45,3.26,3.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.4285714285714284,13.71,206.9,116.83,92.07,-2.0
2024,M,Free,2,Adam SIAO HIM FA,FRA,6,3A,jump,8.0,,True,8.8,2.06,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.571428571428572,10.86,206.9,116.83,92.07,-2.0
2024,M,Free,2,Adam SIAO HIM FA,FRA,7,StSq4,step,3.9,,False,3.9,1.67,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,4.285714285714286,5.57,206.9,116.83,92.07,-2.0
2024,M,Free,2,Adam SIAO HIM FA,FRA,8,3Lz+1Eu+3S,jump,5.9,,True,11.77,0.93,1.0,2.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,1.5714285714285714,12.7,206.9,116.83,92.07,-2.0
2024,M,Free,2,Adam SIAO HIM FA,FRA,9,FCCoSp4,spin,3.5,,False,3.5,0.7,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,4.2,206.9,116.83,92.07,-2.0
2024,M,Free,2,Adam SIAO HIM FA,FRA,10,ChSq1,choreo,3.0,,False,3.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,206.9,116.83,92.07,-2.0
2024,M,Free,2,Adam SIAO HIM FA,FRA,11,CCoSp4,spin,3.5,,False,3.5,0.5,0.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,1.4285714285714286,4.0,206.9,116.83,92.07,-2.0
2024,M,Free,2,Adam SIAO HIM FA,FRA,12,CSSp3,spin,2.6,,False,2.6,0.82,4.0,3.0,3.0,1.0,2.0,4.0,2.0,4.0,4.0,3.142857142857143,3.42,206.9,116.83,92.07,-2.0
2024,M,Free,3,Yuma KAGIYAMA,JPN,1,4S,jump,9.7,,False,9.7,3.88,5.0,3.0,4.0,2.0,5.0,4.0,5.0,3.0,4.0,4.0,13.58,203.3,110.69,93.61,-1.0
2024,M,Free,3,Yuma KAGIYAMA,JPN,2,4F,jump,11.0,,False,11.0,4.56,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.142857142857143,15.56,203.3,110.69,93.61,-1.0
2024,M,Free,3,Yuma KAGIYAMA,JPN,3,4T+1Eu+3S,jump,9.5,,False,14.3,3.66,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,3.857142857142857,17.96,203.3,110.69,93.61,-1.0
2024,M,Free,3,Yuma KAGIYAMA,JPN,4,3A+2A+SEQ,jump,8.0,,False,11.3,2.51,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.142857142857143,13.81,203.3,110.69,93.61,-1.0
2024,M,Free,3,Yuma KAGIYAMA,JPN,5,FCSSp4,spin,3.0,,False,3.0,0.86,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,2.857142857142857,3.86,203.3,110.69,93.61,-1.0
2024,M,Free,3,Yuma KAGIYAMA,JPN,6,3A,jump,8.0,F,True,8.8,-3.77,-5.0,-4.0,-5.0,-5.0,-4.0,-5.0,-5.0,-4.0,-5.0,-4.714285714285714,5.03,203.3,110.69,93.61,-1.0
2024,M,Free,3,Yuma KAGIYAMA,JPN,7,3Lz+3T,jump,5.9,,True,11.11,1.85,3.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.142857142857143,12.96,203.3,110.69,93.61,-1.0
2024,M,Free,3,Yuma KAGIYAMA,JPN,8,ChSq1,choreo,3.0,,False,3.0,2.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,203.3,110.69,93.61,-1.0
2024,M,Free,3,Yuma KAGIYAMA,JPN,9,3F,jump,5.3,,True,5.83,1.67,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.142857142857143,7.5,203.3,110.69,93.61,-1.0
2024,M,Free,3,Yuma KAGIYAMA,JPN,10,StSq4,step,3.9,,False,3.9,1.78,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.571428571428571,5.68,203.3,110.69,93.61,-1.0
